code;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
102340103170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;0;0;0;0;0;0;0;0
102340103180;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0
102340103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0
102340103240;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;45;0;0;0;0;0;0
102340103250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0
102340103270;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102340103290;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102340147110;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;32;0;0
102340147120;0;0;0;0;0;0;0;48;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
102340147160;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;48;0;0;0;0;0;0;0;0
102340147210;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0
102340147220;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102340147230;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102340147250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0
102350102120;0;0;0;0;0;0;0;193;55;0;0;238;0;58;30;0;0;0;0;0;0;0;0;0
102350102140;0;0;0;0;0;0;120;167;0;0;0;0;0;66;0;0;0;0;0;0;0;0;45;0
102350102150;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;49;61;0;0;0
102350102160;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0
102350102170;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0
102350102180;32;0;0;0;0;0;47;184;0;0;0;47;0;0;0;44;0;75;0;0;0;0;0;0
102350102210;0;0;0;0;0;0;151;0;0;0;71;66;0;60;39;44;65;71;0;0;26;0;0;0
102350102220;0;0;0;0;0;0;27;67;0;0;90;0;0;0;0;0;0;0;0;0;0;102;0;0
102350102230;0;0;0;0;0;0;0;0;59;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0
102350102300;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0
102350102320;0;0;0;0;41;0;0;0;0;63;39;0;57;170;0;96;0;0;0;0;0;0;0;0
102350102330;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102350102340;0;0;0;0;0;0;279;152;0;0;0;125;117;320;88;387;76;471;131;57;94;201;0;0
102350102350;0;0;0;0;0;0;116;150;167;184;37;107;499;158;477;229;0;274;110;39;142;0;0;0
102350102410;0;0;0;0;0;0;0;82;0;0;0;37;0;44;0;0;32;0;0;0;0;0;0;0
102350102420;0;0;0;0;0;70;170;150;0;0;0;0;223;30;91;0;226;139;0;0;0;77;0;0
102350102430;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0
102350102440;0;0;0;0;0;0;73;52;0;0;0;106;0;0;0;120;68;29;0;107;0;0;0;41
102350102450;0;0;0;0;0;0;0;0;0;51;0;0;0;0;54;0;0;0;0;0;0;0;0;0
102350102510;0;0;0;0;0;0;0;0;0;0;0;0;0;48;52;58;66;0;0;0;0;0;0;27
102350102530;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0
102350102540;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0
102350102610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0
102350102630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0
102350102670;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102350102710;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0
102350102810;0;0;0;0;0;0;0;0;68;0;0;0;0;68;45;0;0;0;0;0;0;0;0;0
102350102820;0;0;0;0;0;0;0;133;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0
102350103140;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;47;44;0
102350103150;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;70;0;0;0;0;0;0;0;0
102350103180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0
102350103190;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102350103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0
102350147110;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;44;0;0;0;0;0;0;0
102350147120;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;0;29;0;0;0;0;0;0;0
102350147130;0;0;0;0;0;0;0;58;0;0;0;0;0;47;0;0;0;0;0;0;0;44;0;0
102350147150;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102350147160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;45;0;0;0;0;0;0;0
102350147220;0;0;0;0;0;0;39;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102400102340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170
102410102120;0;0;0;0;0;0;56;21;0;0;0;0;133;0;0;0;36;0;90;0;39;0;0;0
102410102130;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0
102410102140;0;0;0;0;0;0;0;0;0;51;0;0;0;0;46;0;0;0;0;0;0;0;0;0
102410102150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0
102410102160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0
102410102180;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0
102410102210;0;0;0;0;0;0;146;36;0;0;0;59;0;0;0;0;0;0;61;0;0;0;0;0
102410102220;0;0;0;0;0;0;56;0;0;52;0;0;117;0;0;0;0;0;0;0;0;0;0;0
102410102230;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410102310;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0
102410102320;0;0;0;0;0;0;103;0;56;40;64;0;40;0;93;99;315;0;66;0;0;0;0;0
102410102330;0;0;0;0;0;0;90;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410102340;0;0;0;0;0;0;74;68;33;0;0;63;21;50;0;52;0;0;0;0;0;0;0;0
102410102350;0;0;0;0;0;0;0;0;70;37;0;0;0;0;0;82;0;32;0;0;0;0;0;0
102410102410;0;0;0;0;0;0;0;0;0;70;73;47;0;108;101;85;21;41;104;0;0;0;0;0
102410102420;0;47;0;0;0;0;30;0;0;0;0;27;0;42;53;0;0;0;0;0;65;0;0;0
102410102430;0;0;0;0;0;0;0;132;0;70;47;117;61;138;0;59;64;25;41;38;0;0;0;0
102410102440;0;0;0;0;0;0;83;2;0;0;0;0;0;0;299;144;187;0;0;0;0;0;0;0
102410102450;0;81;0;0;0;0;0;0;0;37;0;0;0;0;0;177;0;0;0;0;0;0;0;84
102410102510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0
102410102530;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0
102410102540;0;0;0;0;0;0;41;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410102630;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410102650;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0
102410102710;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410102720;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410103170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0
102410147110;0;0;0;0;0;0;44;61;0;0;45;0;0;0;0;64;0;0;0;0;0;0;0;0
102410147120;0;0;0;0;0;0;44;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102410147160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;51;0;0;0;0;0;0;0
102410147220;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0
102420102120;0;0;0;0;0;0;0;0;0;75;49;0;0;0;103;0;0;0;0;0;0;0;0;0
102420102130;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102420102140;0;0;0;0;0;0;0;0;0;0;56;70;40;38;0;0;0;56;0;321;0;0;0;0
102420102160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;139;0;0;0;0;0;0
102420102180;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102420102210;0;0;0;0;0;0;0;0;0;90;0;0;0;0;30;32;0;0;0;0;0;37;0;0
102420102220;0;0;0;0;0;0;0;0;0;0;0;0;0;85;16;0;0;0;0;0;0;27;0;0
102420102320;0;0;0;0;0;0;0;0;0;131;0;0;0;0;75;121;71;51;74;0;0;0;0;0
102420102330;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0
102420102340;0;0;0;0;0;0;46;90;0;0;0;0;28;238;144;123;105;181;213;48;45;0;0;0
102420102350;0;0;0;0;0;0;0;166;208;0;16;0;0;47;116;205;52;0;125;0;101;0;0;0
102420102410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;65;0;0;47;42;0
102420102420;0;0;0;0;0;0;49;113;0;115;0;0;179;31;232;302;0;0;0;49;0;0;0;0
102420102430;0;0;0;0;0;0;0;0;0;66;0;0;39;139;42;30;42;0;94;0;61;0;0;0
102420102440;0;0;0;0;0;0;27;0;52;0;79;58;120;56;30;27;73;221;80;0;0;0;66;0
102420102450;0;0;0;0;0;0;0;0;0;0;0;71;291;54;0;235;99;0;45;0;72;0;0;0
102420102520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;23;0;0
102420102530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;39;0;52;0
102420102540;0;0;0;0;0;0;0;0;0;0;0;0;99;0;94;0;0;94;0;0;0;0;0;0
102420102550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0
102420102560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0
102420102610;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;78;0;0;0;0;0;0
102420102620;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;94
102420102630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0
102420102640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0
102420102670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0
102420102710;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0
102420102720;0;0;0;0;0;0;0;0;80;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0
102420102740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0
102420102770;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;57;0;110;0;0;0
102420102820;0;0;0;0;0;37;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0
102420102840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0
102420102870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0
102420103130;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102420103140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;0;0;0
102420103160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0
102420103170;0;0;0;0;0;0;153;0;0;0;0;0;0;0;48;0;0;103;0;0;0;0;0;0
102420103180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0
102420103190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0
102420103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0
102420103230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;87;0;0;0;0;0;0;0
102420103240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0
102420103250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0
102420103290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0
102420147110;0;0;0;0;0;0;0;53;0;0;0;48;0;0;52;0;55;0;0;0;0;0;0;0
102420147120;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102420147130;0;0;0;0;0;0;0;45;0;0;0;0;0;0;45;143;0;0;0;0;0;0;0;0
102420147140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;30;0
102420147150;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0
102420147160;0;0;0;0;0;0;0;0;0;0;0;57;0;37;58;187;0;0;0;0;0;0;0;0
102420147210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;70;0;0;0
102420147220;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102420147230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0
102420147250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0
102430102110;0;0;0;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430102120;0;0;0;0;0;0;0;43;0;0;0;101;0;0;0;0;0;54;0;0;0;0;0;0
102430102130;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0
102430102140;0;0;0;0;0;0;0;24;0;54;0;61;0;0;0;0;0;0;0;0;0;0;0;0
102430102150;0;0;0;0;0;0;0;27;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0
102430102170;0;0;0;0;0;0;29;46;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0
102430102180;0;0;0;0;0;0;0;41;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0
102430102210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0
102430102220;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0
102430102310;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430102320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0
102430102340;0;0;0;0;0;0;0;0;44;0;35;0;17;178;0;338;0;0;0;0;70;0;0;0
102430102350;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;70;0;0;0;0;0;0;65;0
102430102410;32;0;0;0;0;61;117;0;0;0;39;47;0;0;0;59;105;38;0;0;0;0;0;0
102430102420;0;0;0;0;0;0;39;0;0;0;0;42;85;0;42;0;80;94;47;0;0;0;0;0
102430102430;0;0;0;0;0;29;133;81;0;0;0;228;0;0;57;34;40;133;0;0;0;0;0;0
102430102440;0;0;0;0;0;0;105;167;71;0;83;189;0;0;72;28;65;277;105;54;71;0;0;0
102430102450;0;0;0;0;0;0;69;0;0;0;0;0;96;113;84;157;237;0;93;130;0;41;154;0
102430102510;0;0;0;0;0;0;0;34;0;0;0;47;0;0;105;0;0;0;0;0;0;0;0;0
102430102520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0
102430102530;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;91;55;0;0;0;0;0;0
102430102540;0;0;0;0;0;0;338;0;0;123;0;75;0;46;0;0;58;0;0;0;0;0;0;0
102430102550;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430102560;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0
102430102610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0
102430102620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0
102430102630;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430102710;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430102720;0;0;0;0;0;0;0;80;0;26;0;0;0;0;0;0;0;0;0;0;0;0;84;0
102430102810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0
102430102820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;112;0;0;0;0;0
102430102840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;107;0;0;0;0;0
102430103130;0;0;0;0;0;0;0;159;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430103140;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0
102430103160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0
102430103170;0;0;0;0;0;0;0;0;0;71;0;0;62;0;0;0;0;0;0;0;0;0;0;0
102430147110;0;0;0;0;0;0;218;0;0;0;0;0;0;61;0;70;0;0;0;0;0;0;0;0
102430147130;0;0;0;0;0;0;0;0;61;0;0;32;0;0;0;0;0;51;0;0;0;0;0;0
102430147150;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102430147160;0;0;0;0;0;0;82;0;101;0;0;0;0;0;87;40;0;30;0;78;0;0;0;0
102430147230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0
102440102110;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440102120;0;0;0;0;0;0;0;106;242;64;24;117;119;0;0;0;52;118;63;107;0;104;0;0
102440102130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;79;37;0;0;0;0;0
102440102140;0;0;0;0;0;0;0;50;0;0;27;0;0;42;0;191;0;124;90;0;0;0;0;0
102440102150;0;40;0;0;0;0;0;0;91;112;45;0;51;126;0;0;54;36;99;0;96;0;0;0
102440102160;0;0;0;0;0;0;100;0;51;0;63;0;0;0;116;0;63;0;0;0;0;0;0;0
102440102170;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0
102440102180;0;68;0;0;0;66;0;86;0;84;0;0;0;52;48;0;51;0;0;0;0;0;74;0
102440102210;0;0;0;0;0;0;0;148;0;71;0;33;0;0;35;35;54;55;0;0;0;61;0;46
102440102220;0;0;0;0;0;0;74;92;0;0;77;0;0;0;0;0;116;0;0;0;90;0;0;0
102440102230;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;60;0;0;0;0;0;0;0;0
102440102310;0;0;0;0;0;0;0;0;0;0;0;0;0;28;51;0;0;0;0;90;0;0;0;0
102440102320;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440102330;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440102340;0;0;0;0;0;0;88;76;0;0;30;61;0;97;97;33;0;199;0;0;0;23;75;0
102440102350;0;0;0;0;0;0;0;0;120;0;0;0;0;0;125;0;68;0;0;0;108;0;0;0
102440102410;0;0;0;0;53;0;0;187;0;0;0;0;0;0;327;0;0;0;69;0;0;0;0;0
102440102420;0;0;0;0;0;0;37;100;259;0;0;131;0;112;0;27;0;214;0;59;78;0;85;0
102440102430;54;0;0;0;0;0;0;109;71;75;45;0;85;80;194;28;61;0;78;39;0;80;71;0
102440102440;0;78;0;0;0;0;402;565;491;150;307;191;150;808;392;623;292;39;298;223;319;157;304;174
102440102450;0;125;0;0;0;0;37;199;85;184;45;347;155;92;513;391;250;329;211;0;48;0;119;34
102440102520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0
102440102530;0;0;0;0;0;0;0;0;0;0;0;0;51;81;172;0;80;93;0;0;36;0;0;0
102440102540;0;0;0;0;0;0;0;0;0;0;80;0;0;228;141;96;0;0;0;0;0;0;0;0
102440102550;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0
102440102560;0;0;0;0;0;0;60;0;52;0;0;0;0;65;66;0;0;0;0;0;48;0;0;0
102440102620;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0
102440102630;0;0;0;0;0;0;0;0;0;0;0;55;0;83;0;0;0;0;0;0;0;0;0;0
102440102650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;26;0;0;0;0;0;0;0
102440102670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0
102440102710;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0
102440102720;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;85;0;0;0;0;0;0
102440102760;0;0;0;0;0;0;0;0;24;0;0;0;0;0;51;46;0;0;0;0;0;0;0;0
102440102770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
102440102810;0;0;0;0;0;0;46;0;0;0;0;46;65;0;0;206;53;0;61;0;0;121;0;0
102440102820;0;0;0;0;0;0;0;51;44;0;0;0;0;0;0;0;100;164;0;175;29;52;28;0
102440102840;0;0;0;0;0;0;0;0;0;0;66;0;0;0;57;0;0;0;0;0;0;0;0;0
102440102850;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440102870;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440103110;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440103140;0;0;0;0;0;0;63;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440103160;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102440103170;0;0;0;0;0;0;0;0;0;33;0;26;0;0;26;0;145;0;0;0;0;0;99;0
102440103180;0;0;0;0;0;0;79;85;57;0;0;0;0;20;0;85;150;0;117;0;0;0;0;0
102440103190;0;0;0;0;0;0;0;36;0;56;0;0;0;0;38;0;0;0;0;65;0;0;48;0
102440103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0
102440103240;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;52;0;0
102440103290;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0
102440147110;0;0;0;0;0;0;0;0;0;33;40;0;0;106;0;188;45;51;41;52;0;0;44;0
102440147120;0;54;0;0;0;0;52;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0
102440147130;0;0;0;0;0;0;0;0;0;50;0;62;0;0;0;44;0;0;0;0;0;0;0;0
102440147140;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0
102440147150;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0
102440147160;0;0;0;0;0;0;85;0;0;32;0;250;39;0;32;135;42;0;0;0;216;0;0;0
102440147220;0;0;0;0;0;0;0;33;74;0;0;0;0;0;153;50;0;0;0;0;0;0;0;0
102440147230;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0
102440147250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
102450102110;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102450102120;0;0;0;0;0;0;0;93;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0
102450102130;0;0;0;0;0;0;0;0;55;0;0;0;52;0;37;0;0;0;0;0;0;0;0;0
102450102140;0;0;0;0;0;0;0;104;52;0;0;0;185;65;46;0;0;0;0;0;0;0;0;0
102450102150;0;0;0;0;0;0;86;52;0;0;0;0;0;53;0;0;0;39;0;0;0;0;0;0
102450102160;0;0;0;0;0;42;0;45;0;0;0;0;0;0;0;38;101;0;0;0;0;0;0;0
102450102170;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102450102180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0
102450102210;0;0;0;0;0;0;45;143;0;154;0;37;41;0;0;0;0;59;0;0;0;0;0;62
102450102220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0
102450102230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0
102450102310;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102450102320;0;0;0;0;0;0;0;96;66;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0
102450102330;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0
102450102340;0;0;0;0;0;0;36;0;0;0;35;97;111;0;138;0;0;0;0;0;0;0;0;63
102450102350;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;27;0;45;0;0;0;0;0
102450102400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62
102450102410;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;78;81;0;0;0;0;0;0
102450102420;0;0;0;0;0;0;54;144;80;177;0;56;0;0;45;65;0;70;0;0;0;133;0;0
102450102430;0;0;0;0;0;0;69;0;0;0;0;0;0;95;29;91;120;320;0;0;0;0;0;0
102450102440;0;0;0;0;0;0;90;230;191;98;344;106;48;102;366;210;234;172;143;0;256;184;0;0
102450102450;0;198;0;0;28;0;270;144;0;184;332;144;198;0;169;772;119;61;0;264;51;0;154;355
102450102520;0;0;0;0;0;0;0;0;0;0;0;0;28;0;49;0;0;0;0;0;0;0;0;0
102450102530;0;0;0;0;0;0;122;38;0;0;0;0;160;59;0;49;0;48;0;58;64;102;0;0
102450102540;0;0;0;0;0;0;0;46;0;45;0;341;0;143;88;0;48;165;0;45;0;77;0;0
102450102560;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;93;27;0;3;0;0;0;0;0
